10,56,55,56,56,55,56,-1,-1,-1,-1,109,-1,-1,-1,-1,-1,-1,4,48,49,3,-1,-1,-1,-1,-1,-1,-1,-1,93,-1,-1,-1,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,58,58,58,58,58,59,-1,-1,93,-1,-1,-1,-1,93,-1,-1,-1,-1,93,-1,-1,-1,-1,-1,93,-1,-1,-1,-1,105,-1,-1,127,-1,-1,74,75,8
10,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,68,-1,-1,6,19,20,20,20,20,21,6,57,58,59,-1,-1,57,58,59,-1,-1,-1,-1,19,20,21,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,-1,110,-1,-1,56,-1,-1,-1,-1,93,-1,-1,-1,-1,-1,93,-1,-1,-1,-1,105,-1,-1,127,-1,-1,-1,-1,8
10,72,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,73,-1,-1,-1,-1,-1,14,88,89,83,90,88,89,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,20,20,21,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,58,58,58,58,59,-1,-1,-1,57,58,59,-1,-1,-1,-1,93,-1,-1,-1,-1,105,-1,-1,127,-1,-1,-1,-1,8
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,96,97,88,89,96,97,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,20,20,20,21,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,58,58,58,59,-1,-1,32,36,33,33,33,33,33,37,8
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,92,82,96,97,84,91,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,20,20,20,20,21,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,101,-1,-1,74,75,-1
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,19,20,20,20,20,21,22,-1,-1,-1,-1,-1,-1,-1,-1,19,20,20,20,20,20,21,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,101,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,101,81,81,81,81,101,101,-1,-1,-1,-1,-1,-1,-1,19,20,20,20,20,20,20,21,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,101,-1,-1,-1,-1,-1
10,-1,-1,-1,-1,104,-1,-1,-1,-1,56,55,-1,-1,-1,-1,-1,-1,-1,-1,55,56,55,55,-1,-1,-1,-1,-1,95,-1,104,-1,101,101,81,81,81,81,101,101,-1,-1,-1,95,-1,-1,19,20,20,20,20,20,20,20,21,14,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,-1,101,-1,-1,-1,-1,-1
10,-1,-1,63,-1,-1,-1,-1,-1,55,56,56,55,-1,-1,108,-1,-1,-1,55,55,55,56,55,55,-1,-1,107,-1,103,-1,-1,126,101,101,-1,-1,107,-1,101,101,126,-1,-1,103,-1,19,20,20,20,20,20,20,20,20,21,22,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1
