13,84,84,84,101,-1,-1,-1,126,-1,85,-1,126,-1,85,-1,126,-1,85,-1,126,7,-1,-1,106,-1,-1,55,47,55,56,-1,-1,103,87,106,-1,7,-1,-1,30,70,70,70,30,126,110,90,90,90,-1,126,-1,90,90,-1,-1,-1,-1,-1,-1,96,97,96,97,96,97,96,97,96,97,96,97,-1,-1,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,-1,86,106,126,86,-1,-1,102,-1,8,10,-1,101,88,89,88,89,101,-1,-1,-1,101
7,32,33,33,37,41,44,71,-1,57,58,59,126,-1,85,-1,126,57,58,59,-1,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,-1,-1,101,-1,-1,-1,101,-1,30,70,70,70,30,126,-1,90,90,108,126,-1,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,86,-1,-1,-1,-1,8,10,-1,101,96,97,96,97,101,-1,-1,-1,101
0,1,1,1,21,-1,85,-1,-1,-1,-1,-1,-1,57,58,59,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,72,73,78,74,75,-1,72,73,-1,76,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,30,70,70,30,126,-1,90,-1,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,-1,86,-1,-1,-1,-1,16,18,-1,101,84,84,84,84,101,-1,-1,-1,101
8,9,9,18,101,-1,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,101,-1,-1,101,-1,30,70,30,126,-1,108,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,77,-1,-1,-1,-1,-1,82,82,82,82,82,82,82,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,7,56,-1,-1,-1,6,6,0,1,1,1,1,1,1,1,1,2,14
8,9,18,80,101,-1,94,-1,-1,-1,-1,-1,-1,-1,91,92,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,101,-1,-1,101,-1,101,-1,101,-1,50,46,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,77,-1,-1,-1,126,106,82,82,82,82,82,82,82,82,-1,106,126,-1,-1,-1,-1,-1,-1,57,58,59,-1,-1,-1,22,22,16,17,17,17,52,17,17,17,17,18,14
16,18,80,80,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,100,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,101,-1,-1,101,-1,101,-1,101,-1,101,101,-1,6,126,108,126,6,-1,14,-1,-1,6,-1,-1,-1,-1,6,-1,-1,-1,-1,7,70,70,70,70,70,70,70,70,7,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,28,25,25,25,25,25,25,25,25,25,29,14
6,80,80,80,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,91,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,101,-1,-1,101,-1,101,-1,101,-1,101,101,-1,14,-1,6,-1,14,-1,14,-1,-1,14,-1,-1,-1,-1,14,-1,-1,-1,-1,101,72,73,-1,-1,-1,-1,75,74,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,125,101,74,-1,127,-1,72,73,101,-1,-1,14
14,80,80,80,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,99,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,101,-1,-1,101,-1,101,-1,101,-1,101,101,-1,14,-1,14,-1,14,-1,14,-1,-1,14,-1,-1,-1,-1,14,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,-1,-1,-1,-1,-1,125,101,88,89,127,-1,-1,-1,101,91,92,14
22,80,80,80,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,101,-1,-1,101,-1,101,-1,101,-1,101,101,-1,14,-1,14,-1,14,-1,14,-1,-1,14,-1,-1,-1,-1,14,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,101,96,97,127,-1,-1,-1,101,99,100,22
7,80,80,80,101,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,101,-1,-1,-1,101,-1,101,-1,-1,-1,101,-1,101,-1,-1,101,-1,101,-1,101,-1,101,101,-1,14,-1,14,-1,14,-1,14,-1,-1,14,122,122,122,122,14,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,69,6,66,67,67,67,67,65,32,36,33,33,33,33,33,33,33,33,33,37,7
